EIN,NAME,COND,soi.year,DBA_NAME,GRP_RET_FOR_AFFLTS,GRP_EXMPT_NUM,ISSR_EIN_A,ISSR_EIN_B,ISSR_EIN_C,ISSR_EIN_D
410619490,WOODHILL COUNTRY CLUB,NA,2012,NA,N,NA,NA,NA,NA,NA
410644329,Edina Country Club,NA,2009,NA,N,NA,NA,NA,NA,NA
410644329,EDINA COUNTRY CLUB,NA,2008,NA,N,NA,NA,NA,NA,NA
410644329,EDINA COUNTRY CLUB,NA,2010,NA,N,NA,NA,NA,NA,NA
410644329,EDINA COUNTRY CLUB,NA,2012,NA,N,NA,NA,NA,NA,NA
410654864,AMERICAN BOARD OF PSYCHIATRY & NEUROLOGY,NA,2008,NA,N,NA,NA,NA,NA,NA
410654864,AMERICAN BOARD OF PSYCHIATRY & NEUROLOGY,NA,2009,NA,N,NA,NA,NA,NA,NA
410654864,AMERICAN BOARD OF PSYCHIATRY & NEUROLOGY,NA,2010,NA,N,NA,NA,NA,NA,NA
410654864,AMERICAN BOARD OF PSYCHIATRY & NEUROLOGY,NA,2011,NA,N,NA,NA,NA,NA,NA
410654864,AMERICAN BOARD OF PSYCHIATRY & NEUROLOGY,NA,2012,NA,N,NA,NA,NA,NA,NA
410659918,DIRECT SELLING ASSOCIATION,NA,2008,NA,N,NA,NA,NA,NA,NA
410659918,DIRECT SELLING ASSOCIATION,NA,2009,NA,N,NA,NA,NA,NA,NA
410659918,DIRECT SELLING ASSOCIATION,NA,2010,NA,N,NA,NA,NA,NA,NA
410659918,DIRECT SELLING ASSOCIATION,NA,2011,NA,N,NA,NA,NA,NA,NA
410659918,DIRECT SELLING ASSOCIATION,NA,2012,NA,N,NA,NA,NA,NA,NA
410682283,ACA INTERNATIONAL,NA,2010,NA,N,NA,NA,NA,NA,NA
410682283,ACA INTERNATIONAL,NA,2011,NA,N,NA,NA,NA,NA,NA
410682283,ACA INTERNATIONAL,NA,2012,NA,N,NA,NA,NA,NA,NA
410682283,AMERICAN COLLECTORS ASSN INTERNATIONAL,NA,2008,NA,N,NA,NA,NA,NA,NA
410723876,MINNEAPOLIS PIPEFITTERS JOINT JOURNEYMEN & APPRENTICE TRAINI,NA,2011,NA,N,NA,NA,NA,NA,NA
410723876,MINNEAPOLIS PIPEFITTERS JOINT JOURNEYMEN & APPRENTICE TRAINI,NA,2012,NA,N,NA,NA,NA,NA,NA
410723876,MINNEAPOLIS PPF & APPRENTICE TRAINING TRUST FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
410723876,MINNEAPOLIS PPF JOINT JOURNEY & APPRENTICE TRAINING TR FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
410723876,MINNEAPOLIS PPF JOINT JOURNEY & APPRENTICE TRAINING TR FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
410730995,ST PAUL CHAPTER NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION,NA,2010,NA,N,NA,NA,NA,NA,NA
410730995,ST PAUL CHAPTER NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION,NA,2011,NA,N,NA,NA,NA,NA,NA
410730995,ST PAUL CHAPTER NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION,NA,2012,NA,N,NA,NA,NA,NA,NA
410756490,HASTINGS COUNTRY CLUB INC,NA,2008,NA,N,NA,NA,NA,NA,NA
410756490,HASTINGS COUNTRY CLUB INC,NA,2009,NA,N,NA,NA,NA,NA,NA
410756490,HASTINGS COUNTRY CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
410756490,HASTINGS COUNTRY CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
410756490,HASTINGS COUNTRY CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
410761972,TWIN CITY PIPE TRADES WELFARE PLAN,NA,2008,NA,N,NA,NA,NA,NA,NA
410761972,TWIN CITY PIPE TRADES WELFARE PLAN,NA,2009,NA,N,NA,NA,NA,NA,NA
410761972,TWIN CITY PIPE TRADES WELFARE PLAN,NA,2010,NA,N,NA,NA,NA,NA,NA
410761972,TWIN CITY PIPE TRADES WELFARE PLAN,NA,2011,NA,N,NA,NA,NA,NA,NA
410761972,TWIN CITY PIPE TRADES WELFARE PLAN,NA,2012,NA,N,NA,NA,NA,NA,NA
410773787,The American Board of Radiology,NA,2008,NA,N,NA,NA,NA,NA,NA
410773787,The American Board of Radiology,NA,2009,NA,N,NA,NA,NA,NA,NA
410773787,THE AMERICAN BOARD OF RADIOLOGY,NA,2010,NA,N,NA,NA,NA,NA,NA
410773787,THE AMERICAN BOARD OF RADIOLOGY,NA,2011,NA,N,NA,NA,NA,NA,NA
410773787,THE AMERICAN BOARD OF RADIOLOGY,NA,2012,NA,N,NA,NA,NA,NA,NA
410778776,Wayzata Country Club,NA,2008,NA,N,NA,NA,NA,NA,NA
410778776,Wayzata Country Club,NA,2009,NA,N,NA,NA,NA,NA,NA
410778776,WAYZATA COUNTRY CLUB,NA,2010,NA,N,NA,NA,NA,NA,NA
410778776,WAYZATA COUNTRY CLUB,NA,2011,NA,N,NA,NA,NA,NA,NA
410778776,WAYZATA COUNTRY CLUB,NA,2012,NA,N,NA,NA,NA,NA,NA
410794158,USW INTERNATIONAL UNION,NA,2010,USW LOCAL UNION 662,N,260,NA,NA,NA,NA
410794158,USW INTERNATIONAL UNION,NA,2011,USW LOCAL UNION #662,N,260,NA,NA,NA,NA
410794158,USW LOCAL 662,NA,2012,USW LOCAL UNION #662,N,NA,NA,NA,NA,NA
410804400,MINNESOTA ACADEMY OF FAMILY PHYSICIANS,NA,2008,NA,N,NA,NA,NA,NA,NA
410804400,MINNESOTA ACADEMY OF FAMILY PHYSICIANS,NA,2009,NA,Y,NA,NA,NA,NA,NA
410804400,MINNESOTA ACADEMY OF FAMILY PHYSICIANS,NA,2010,NA,Y,NA,NA,NA,NA,NA
410804400,MINNESOTA ACADEMY OF FAMILY PHYSICIANS,NA,2011,NA,N,NA,NA,NA,NA,NA
410804400,MINNESOTA ACADEMY OF FAMILY PHYSICIANS,NA,2012,NA,N,NA,NA,NA,NA,NA
410833701,Minneapolis Federation of Teachers Local 59,NA,2008,NA,N,NA,NA,NA,NA,NA
410833701,Minneapolis Federation of Teachers Local 59,NA,2011,NA,N,NA,NA,NA,NA,NA
410833701,MINNEAPOLIS FEDERATION OF TEACHERS LOCAL 59,NA,2009,NA,N,NA,NA,NA,NA,NA
410833701,MINNEAPOLIS FEDERATION OF TEACHERS LOCAL 59,NA,2010,NA,N,NA,NA,NA,NA,NA
410833701,MINNEAPOLIS FEDERATION OF TEACHERS LOCAL 59,NA,2012,NA,N,NA,NA,NA,NA,NA
410847713,AMERICAN BOARD OF MEDICAL SPECIALTIES,NA,2009,NA,N,NA,NA,NA,NA,NA
410847713,AMERICAN BOARD OF MEDICAL SPECIALTIES,NA,2010,NA,N,NA,NA,NA,NA,NA
410847713,AMERICAN BOARD OF MEDICAL SPECIALTIES,NA,2011,NA,N,NA,NA,NA,NA,NA
410847713,AMERICAN BOARD OF MEDICAL SPECIALTIES,NA,2012,NA,N,NA,NA,NA,NA,NA
410855906,CARE PROVIDERS OF MINNESOTA INC,NA,2009,NA,N,NA,NA,NA,NA,NA
410855906,CARE PROVIDERS OF MINNESOTA INC,NA,2010,NA,N,NA,NA,NA,NA,NA
410855906,CARE PROVIDERS OF MINNESOTA INC,NA,2011,NA,N,NA,NA,NA,NA,NA
410855906,CARE PROVIDERS OF MINNESOTA INC,NA,2012,NA,N,NA,NA,NA,NA,NA
410871191,TWIN CITY AREA SHEET METAL TRADES EMPLOYEES BENEFIT FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
410871191,TWIN CITY AREA SHEET METAL TRADES EMPLOYEES BENEFIT FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
410871191,TWIN CITY AREA SHEET METAL TRADES EMPLOYEES BENEFIT FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
410871191,TWIN CITY AREA SHEET METAL TRADES EMPLOYEES BENEFIT FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
410871191,TWIN CITY AREA SHEET METAL TRADES EMPLOYEES BENEFIT FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
410872290,SEIU MINNESOTA STATE COUNCIL,NA,2008,NA,N,647,NA,NA,NA,NA
410872290,SEIU MINNESOTA STATE COUNCIL,NA,2009,NA,N,647,NA,NA,NA,NA
410872290,SEIU MINNESOTA STATE COUNCIL,NA,2010,NA,N,647,NA,NA,NA,NA
410872290,SEIU MINNESOTA STATE COUNCIL,NA,2011,NA,N,647,NA,NA,NA,NA
410872290,SEIU MINNESOTA STATE COUNCIL,NA,2012,NA,N,647,NA,NA,NA,NA
410905139,MINNEAPOLIS RETAIL MEAT CUTTERS AND FOOD HANDLERS HEALTH AND,NA,2008,NA,N,NA,NA,NA,NA,NA
410905139,MINNEAPOLIS RETAIL MEAT CUTTERS AND FOOD HANDLERS HEALTH AND,NA,2009,NA,N,NA,NA,NA,NA,NA
410905139,MINNEAPOLIS RETAIL MEAT CUTTERS AND FOOD HANDLERS HEALTH AND,NA,2010,NA,N,NA,NA,NA,NA,NA
410905139,MINNEAPOLIS RETAIL MEAT CUTTERS AND FOOD HANDLERS HEALTH AND,NA,2011,NA,N,NA,NA,NA,NA,NA
410905139,MINNEAPOLIS RETAIL MEAT CUTTERS AND FOOD HANDLERS HEALTH AND,NA,2012,NA,N,NA,NA,NA,NA,NA
410906322,NATIONAL ASSN OF COLLEGIATE DIRECTORS OF ATHLETICS,NA,2012,NA,N,NA,NA,NA,NA,NA
410946103,ARROWHEAD BUILDERS ASSN,NA,2010,NA,N,NA,NA,NA,NA,NA
410946103,ARROWHEAD BUILDERS ASSN,NA,2011,NA,N,NA,NA,NA,NA,NA
410948789,GROVE CITY COMMUNITY HOMES INC,NA,2008,NA,N,NA,NA,NA,NA,NA
410948789,GROVE CITY COMMUNITY HOMES INC,NA,2009,NA,N,NA,NA,NA,NA,NA
410948789,GROVE CITY COMMUNITY HOMES INC,NA,2010,NA,N,NA,NA,NA,NA,NA
410948789,GROVE CITY COMMUNITY HOMES INC,NA,2011,NA,N,NA,NA,NA,NA,NA
410948789,GROVE CITY COMMUNITY HOMES INC,NA,2012,NA,N,NA,NA,NA,NA,NA
410949985,MARSH LAKE HUNTING PRESERVE INC,NA,2012,NA,N,NA,NA,NA,NA,NA
410950742,MINNESOTA FAIR PLAN,NA,2008,NA,N,NA,NA,NA,NA,NA
410950742,MINNESOTA FAIR PLAN,NA,2009,NA,N,NA,NA,NA,NA,NA
410950742,MINNESOTA FAIR PLAN,NA,2010,NA,N,NA,NA,NA,NA,NA
410952670,DELTA DENTAL OF MINNESOTA,NA,2008,NA,N,NA,NA,NA,NA,NA
410952670,DELTA DENTAL OF MINNESOTA,NA,2009,NA,N,NA,NA,NA,NA,NA
410952670,DELTA DENTAL OF MINNESOTA,NA,2010,NA,N,NA,NA,NA,NA,NA
410952670,DELTA DENTAL OF MINNESOTA,NA,2011,NA,N,NA,NA,NA,NA,NA
410952670,DELTA DENTAL OF MINNESOTA,NA,2012,NA,N,NA,NA,NA,NA,NA
410992079,NORTH METRO REALTORS ASSOCIATION,NA,2008,NA,N,NA,NA,NA,NA,NA
410992079,NORTH METRO REALTORS ASSOCIATION,NA,2009,NA,N,NA,NA,NA,NA,NA
411241207,BROWNTON HOUSING CORPORATION,NA,2009,NA,N,NA,NA,NA,NA,NA
411241207,BROWNTON HOUSING CORPORATION,NA,2010,NA,N,NA,NA,NA,NA,NA
411241207,BROWNTON HOUSING CORPORATION,NA,2011,NA,N,NA,NA,NA,NA,NA
411241207,BROWNTON HOUSING CORPORATION,NA,2012,NA,N,NA,NA,NA,NA,NA
411242261,MEDICA HEALTH PLANS,NA,2008,NA,N,NA,NA,NA,NA,NA
411242261,MEDICA HEALTH PLANS,NA,2009,NA,N,NA,NA,NA,NA,NA
411242261,MEDICA HEALTH PLANS,NA,2010,NA,N,NA,NA,NA,NA,NA
411242261,MEDICA HEALTH PLANS,NA,2011,NA,N,NA,NA,NA,NA,NA
411242261,MEDICA HEALTH PLANS,NA,2012,NA,N,NA,NA,NA,NA,NA
411252938,FRATERNAL ORDER OF EAGLES #2663,NA,2008,NA,N,NA,NA,NA,NA,NA
411262731,Eden Prairie Firefighter Relief Association,NA,2008,NA,N,NA,NA,NA,NA,NA
411262731,Eden Prairie Firefighter Relief Association,NA,2009,NA,N,NA,NA,NA,NA,NA
411262731,EDEN PRAIRIE FIREFIGHTER RELIEF ASSOCIATION,NA,2010,NA,N,NA,NA,NA,NA,NA
411262731,EDEN PRAIRIE FIREFIGHTER RELIEF ASSOCIATION,NA,2011,NA,N,NA,NA,NA,NA,NA
411262731,EDEN PRAIRIE FIREFIGHTER RELIEF ASSOCIATION,NA,2012,NA,N,NA,NA,NA,NA,NA
411289384,MINNEAPOLIS MEAT CUTTERS & FOOD HANDLERS PROPERTIES INC,NA,2012,NA,N,NA,NA,NA,NA,NA
411289384,Minneapolis Meat Cutters and Food Handlers Properties Inc,NA,2009,NA,N,NA,NA,NA,NA,NA
411289384,Minneapolis Meat Cutters and Food Handlers Properties Inc,NA,2010,NA,N,NA,NA,NA,NA,NA
411289384,Minneapolis Meat Cutters and Food Handlers Properties Inc,NA,2011,NA,N,NA,NA,NA,NA,NA
411294388,FIREMENS REFIEF ASSOCIATIONS OF MINNESOTA,NA,2010,NA,N,NA,NA,NA,NA,NA
411294388,FIREMENS RELIEF ASSOCIATION OF MINNESOTA,NA,2011,NA,N,NA,NA,NA,NA,NA
411294388,FIREMENS RELIEF ASSOCIATIONS OF MINNESOTA,NA,2012,NA,N,NA,NA,NA,NA,NA
411294448,3M EMPLOYEES WELFARE BENEFITS ASSN TRUST I,NA,2008,NA,N,NA,NA,NA,NA,NA
411294448,3M EMPLOYEES WELFARE BENEFITS ASSN TRUST I,NA,2009,NA,N,NA,NA,NA,NA,NA
411294448,3M EMPLOYEES WELFARE BENEFITS ASSOCIATION TRUST I,NA,2010,NA,N,NA,NA,NA,NA,NA
411294448,3M EMPLOYEES WELFARE BENEFITS ASSOCIATION TRUST I,NA,2011,NA,N,NA,NA,NA,NA,NA
411294448,3M EMPLOYEES WELFARE BENEFITS ASSOCIATION TRUST I,NA,2012,NA,N,NA,NA,NA,NA,NA
411305411,SOUTH CENTRAL MINNESOTA ELECTRICAL WORKERS INDUSTRY WELFARE,NA,2008,NA,N,NA,NA,NA,NA,NA
411305411,SOUTH CENTRAL MINNESOTA ELECTRICAL WORKERS INDUSTRY WELFARE,NA,2009,NA,N,NA,NA,NA,NA,NA
411305411,SOUTH CENTRAL MINNESOTA ELECTRICAL WORKERS INDUSTRY WELFARE,NA,2010,NA,N,NA,NA,NA,NA,NA
411305411,SOUTH CENTRAL MINNESOTA ELECTRICAL WORKERS INDUSTRY WELFARE,NA,2011,NA,N,NA,NA,NA,NA,NA
411305411,SOUTH CENTRAL MINNESOTA ELECTRICAL WORKERS INDUSTRY WELFARE,NA,2012,NA,N,NA,NA,NA,NA,NA
411306896,ISANTI FIREFIGHTER'S RELIEF ASSOCIA,NA,2012,NA,N,NA,NA,NA,NA,NA
411306896,ISANTI FIREFIGHTERS RELIEF ASSOC,NA,2010,NA,N,NA,NA,NA,NA,NA
411306896,ISANTI FIREFIGHTERS RELIEF ASSOC,NA,2011,NA,N,NA,NA,NA,NA,NA
411316452,REDWOOD FALLS FIRE RELIEF ASSN,NA,2011,NA,N,NA,NA,NA,NA,NA
411316452,REDWOOD FALLS FIRE RELIEF ASSN,NA,2012,NA,N,NA,NA,NA,NA,NA
411328348,CARLSON COMPANIES EMPLOYEE BENEFIT TRUST,NA,2008,NA,N,NA,NA,NA,NA,NA
411328348,CARLSON COMPANIES EMPLOYEE BENEFIT TRUST,NA,2009,NA,N,NA,NA,NA,NA,NA
411333903,MINNESOTA LIFE & HEALTH INSURANCE GUARANTY,NA,2009,NA,N,NA,NA,NA,NA,NA
411333903,MINNESOTA LIFE & HEALTH INSURANCE GUARANTY ASSN,NA,2008,NA,N,NA,NA,NA,NA,NA
411333903,MINNESOTA LIFE AND HEALTH INSURANCE GUARANTY ASSOCIATION,NA,2010,NA,N,NA,NA,NA,NA,NA
411333903,MINNESOTA LIFE AND HEALTH INSURANCE GUARANTY ASSOCIATION,NA,2011,NA,N,NA,NA,NA,NA,NA
411333903,MINNESOTA LIFE AND HEALTH INSURANCE GUARANTY ASSOCIATION,NA,2012,NA,N,NA,NA,NA,NA,NA
411334004,ST PAUL ELECTRICAL WORKERS RESERVE TRUST,NA,2008,NA,N,NA,NA,NA,NA,NA
411334004,ST PAUL ELECTRICAL WORKERS RESERVE TRUST,NA,2009,NA,N,NA,NA,NA,NA,NA
411334004,ST PAUL ELECTRICAL WORKERS RESERVE TRUST,NA,2010,NA,N,NA,NA,NA,NA,NA
411334004,ST PAUL ELECTRICAL WORKERS RESERVE TRUST,NA,2011,NA,N,NA,NA,NA,NA,NA
411334004,ST PAUL ELECTRICAL WORKERS RESERVE TRUST,NA,2012,NA,N,NA,NA,NA,NA,NA
411336475,THE TRAVELERS EMPLOYEE BENEFIT TRUST,NA,2012,NA,N,NA,NA,NA,NA,NA
411336475,THE TRAVELERS TRUSTEED EMPLOYEE BENEFIT PLAN,NA,2008,NA,N,NA,NA,NA,NA,NA
411336475,THE TRAVELERS TRUSTEED EMPLOYEE BENEFIT PLAN,NA,2009,NA,N,NA,NA,NA,NA,NA
411336475,THE TRAVELERS TRUSTEED EMPLOYEE BENEFIT PLAN,NA,2010,NA,N,NA,NA,NA,NA,NA
411336475,THE TRAVELERS TRUSTEED EMPLOYEE BENEFIT PLAN,NA,2011,NA,N,NA,NA,NA,NA,NA
411336784,American Academy of Ophthalmology,NA,2008,NA,N,NA,NA,NA,NA,NA
411336784,American Academy of Ophthalmology,NA,2009,NA,N,NA,NA,NA,NA,NA
411336784,AMERICAN ACADEMY OF OPHTHALMOLOGY,NA,2010,NA,N,NA,NA,NA,NA,NA
411336784,AMERICAN ACADEMY OF OPHTHALMOLOGY,NA,2011,NA,N,NA,NA,NA,NA,NA
411336784,AMERICAN ACADEMY OF OPHTHALMOLOGY,NA,2012,NA,N,NA,NA,NA,NA,NA
411340042,Wells Fargo & Co Benefit Trust,NA,2010,NA,N,NA,NA,NA,NA,NA
411340042,Wells Fargo & Co Benefit Trust,NA,2011,NA,N,NA,NA,NA,NA,NA
411340042,Wells Fargo & Co Employee Benefit Trust,NA,2008,NA,N,NA,NA,NA,NA,NA
411340042,Wells Fargo & Co Employee Benefit Trust,NA,2009,NA,N,NA,NA,NA,NA,NA
411355543,TARGET CORPORATION  EMPLOYEE BENEFIT TRUST,NA,2009,NA,N,NA,NA,NA,NA,NA
411355543,Target Corporation Employee Benefit Trust,NA,2010,NA,N,NA,NA,NA,NA,NA
411355543,Target Corporation Employee Benefit Trust,NA,2011,NA,N,NA,NA,NA,NA,NA
411355543,Target Corporation Employee Benefit Trust,NA,2012,NA,N,NA,NA,NA,NA,NA
411355543,TARGET CORPORATION EMPLOYEE BENEFIT TRUST,NA,2008,NA,N,NA,NA,NA,NA,NA
411365924,ST PAUL ELECTRICAL WORKERS WELFARE FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
411365924,ST PAUL ELECTRICAL WORKERS WELFARE FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
411365924,ST PAUL ELECTRICAL WORKERS WELFARE FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
411365924,ST PAUL ELECTRICAL WORKERS WELFARE FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
411365924,ST PAUL ELECTRICAL WORKERS WELFARE FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
411377647,MADELIA HOUSING INC,NA,2009,NA,N,NA,NA,NA,NA,NA
411377647,MADELIA HOUSING INC,NA,2010,NA,N,NA,NA,NA,NA,NA
411377647,MADELIA HOUSING INC,NA,2011,NA,N,NA,NA,NA,NA,NA
411377647,MADELIA HOUSING INC,NA,2012,NA,N,NA,NA,NA,NA,NA
411377647,MADELIA HOUSING INC C/0 SECURITY MANAGEMENT,NA,2008,NA,N,NA,NA,NA,NA,NA
411380267,LEAF VALLEY GAME & FISH CONSERVATION CLUB,NA,2008,NA,N,NA,NA,NA,NA,NA
411380267,LEAF VALLEY GAME & FISH CONSERVATION CLUB,NA,2009,NA,N,NA,NA,NA,NA,NA
411380267,LEAF VALLEY GAME & FISH CONSERVATION CLUB,NA,2010,NA,N,NA,NA,NA,NA,NA
411380267,LEAF VALLEY GAME & FISH CONSERVATION CLUB,NA,2011,NA,N,NA,NA,NA,NA,NA
411380267,LEAF VALLEY GAME & FISH CONSERVATION CLUB,NA,2012,NA,N,NA,NA,NA,NA,NA
411384754,IBEW 292 HEALTH CARE PLAN,NA,2008,NA,N,NA,NA,NA,NA,NA
411384754,IBEW 292 HEALTH CARE PLAN,NA,2009,NA,N,NA,NA,NA,NA,NA
411384754,IBEW 292 HEALTH CARE PLAN,NA,2010,NA,N,NA,NA,NA,NA,NA
411384754,IBEW 292 HEALTH CARE PLAN,NA,2011,NA,N,NA,NA,NA,NA,NA
411384754,IBEW 292 HEALTH CARE PLAN,NA,2012,NA,N,NA,NA,NA,NA,NA
411385596,SOUTHERN TWIN CITIES ASSOCIATION OF REALTORS,NA,2008,NA,N,NA,NA,NA,NA,NA
411413952,BREMER BANKS GROUP BENEFITS TRUST,NA,2008,NA,N,NA,NA,NA,NA,NA
411413952,BREMER BANKS GROUP BENEFITS TRUST,NA,2010,NA,N,NA,NA,NA,NA,NA
411413952,BREMER BANKS GROUP BENEFITS TRUST 21764060,NA,2009,NA,N,NA,NA,NA,NA,NA
411413952,BREMER BANKS GROUP BENEFITS TRUST 21764060,NA,2011,NA,N,NA,NA,NA,NA,NA
411413952,BREMER BANKS GROUP BENEFITS TRUST 21764060,NA,2012,NA,N,NA,NA,NA,NA,NA
411414203,3M EMPLOYEES BENEFITS TRUST ASSOCIATION,NA,2008,NA,N,NA,NA,NA,NA,NA
411414203,3M EMPLOYEES BENEFITS TRUST ASSOCIATION,NA,2009,NA,N,NA,NA,NA,NA,NA
411414203,3M EMPLOYEES' BENEFITS TRUST ASSOCIATION,NA,2010,NA,N,NA,NA,NA,NA,NA
411414203,3M EMPLOYEES' BENEFITS TRUST ASSOCIATION,NA,2011,NA,N,NA,NA,NA,NA,NA
411414203,3M EMPLOYEES' BENEFITS TRUST ASSOCIATION,NA,2012,NA,N,NA,NA,NA,NA,NA
411429406,DELUXE CORPORATION OMNIBUS PLAN,NA,2012,NA,N,NA,NA,NA,NA,NA
411434134,GNESEN VOLUNTEER FIRE DEPARTMENT RELIEF ASSOCIATION,NA,2008,NA,N,NA,NA,NA,NA,NA
411434134,GNESEN VOLUNTEER FIRE DEPARTMENT RELIEF ASSOCIATION,NA,2009,NA,N,NA,NA,NA,NA,NA
411434134,GNESEN VOLUNTEER FIRE DEPARTMENT RELIEF ASSOCIATION,NA,2010,NA,N,NA,NA,NA,NA,NA
411434736,MID-AMERICA ORTHOPAEDIC ASSN,NA,2008,NA,N,NA,NA,NA,NA,NA
411434736,MID-AMERICA ORTHOPAEDIC ASSN,NA,2009,NA,N,NA,NA,NA,NA,NA
411434736,MID-AMERICA ORTHOPAEDIC ASSOCIATION,NA,2010,NA,N,NA,NA,NA,NA,NA
411434736,MID-AMERICA ORTHOPAEDIC ASSOCIATION,NA,2011,NA,N,NA,NA,NA,NA,NA
411434736,MID-AMERICA ORTHOPAEDIC ASSOCIATION,NA,2012,NA,N,NA,NA,NA,NA,NA
411452624,ASPEN MEDICAL GROUP,NA,2008,NA,N,NA,NA,NA,NA,NA
411452624,ASPEN MEDICAL GROUP,NA,2009,NA,N,NA,NA,NA,NA,NA
411452624,ASPEN MEDICAL GROUP,NA,2010,NA,N,NA,NA,NA,NA,NA
411452624,ASPEN MEDICAL GROUP,NA,2011,NA,N,NA,NA,NA,NA,NA
411452624,ASPEN MEDICAL GROUP,NA,2012,NA,N,NA,NA,NA,NA,NA
411482668,CRETEX COMPANIES INC VOLUNTARY EMPLOYEES BENEFICIARY ASSN,NA,2008,NA,N,NA,NA,NA,NA,NA
411482668,CRETEX COMPANIES INC VOLUNTARY EMPLOYEES BENEFICIARY ASSN,NA,2009,NA,N,NA,NA,NA,NA,NA
411564491,GRANDY LIONS CLUB,NA,2008,NA,N,239,NA,NA,NA,NA
411564491,GRANDY LIONS CLUB,NA,2009,NA,N,239,NA,NA,NA,NA
411564491,GRANDY LIONS CLUB,NA,2010,NA,N,239,NA,NA,NA,NA
411564491,GRANDY LIONS CLUB,NA,2011,NA,N,239,NA,NA,NA,NA
411564491,GRANDY LIONS CLUB,NA,2012,NA,N,239,NA,NA,NA,NA
411596569,AMERICAN ACADEMY OF SLEEP MEDICINE,NA,2008,NA,N,NA,NA,NA,NA,NA
411596569,AMERICAN ACADEMY OF SLEEP MEDICINE,NA,2009,NA,N,NA,NA,NA,NA,NA
411596569,AMERICAN ACADEMY OF SLEEP MEDICINE,NA,2010,NA,N,NA,NA,NA,NA,NA
411596569,AMERICAN ACADEMY OF SLEEP MEDICINE,NA,2011,NA,N,NA,NA,NA,NA,NA
411596569,AMERICAN ACADEMY OF SLEEP MEDICINE,NA,2012,NA,N,NA,NA,NA,NA,NA
411619015,NORTHWEST AIRLINES INC VEBA 21706260,NA,2008,NA,N,NA,NA,NA,NA,NA
411634385,MINNESOTA SELF-INSURERS' SECURITY FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
411634385,MINNESOTA SELF-INSURERS' SECURITY FUND MINNESOTA SELF-INSURE,NA,2010,NA,N,NA,NA,NA,NA,NA
411634385,THE MINNESOTA SELF-INSURERS SECURITY FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
411634385,THE MINNESOTA SELF-INSURERS SECURITY FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
411671078,ORR ECONOMICS DEVELOPMENT COUNCIL INC,NA,2010,NA,N,NA,NA,NA,NA,NA
411671078,ORR ECONOMICS DEVELOPMENT COUNCIL INC,NA,2011,NA,N,NA,NA,NA,NA,NA
411671078,ORR ECONOMICS DEVELOPMENT COUNCIL INC,NA,2012,NA,N,NA,NA,NA,NA,NA
411672450,TWIN CITIES-METRO CERTIFIED DEVELOPMENT CO,NA,2008,NA,N,NA,NA,NA,NA,NA
411672450,TWIN CITIES-METRO CERTIFIED DEVELOPMENT CO,NA,2009,NA,N,NA,NA,NA,NA,NA
411672450,TWIN CITIES-METRO CERTIFIED DEVELOPMENT CO,NA,2010,NA,N,NA,NA,NA,NA,NA
411672450,TWIN CITIES-METRO CERTIFIED DEVELOPMENT CO,NA,2011,NA,N,NA,NA,NA,NA,NA
411672450,TWIN CITIES-METRO CERTIFIED DEVELOPMENT CO,NA,2012,NA,N,NA,NA,NA,NA,NA
411677804,NECA-IBEW LOCAL NO 364 WELFARE TRUST FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
411677804,NECA-IBEW LOCAL NO 364 WELFARE TRUST FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
411677804,NECA-IBEW LOCAL NO 364 WELFARE TRUST FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
411677804,NECA-IBEW LOCAL NO 364 WELFARE TRUST FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
411677804,NECA-IBEW LOCAL NO 364 WELFARE TRUST FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
411683428,ALLIANT TECHSYSTEMS INC VOL EMPLOYEES' BENEFICIARY ASSN,NA,2008,NA,N,NA,NA,NA,NA,NA
411683428,ALLIANT TECHSYSTEMS INC VOL EMPLOYEES' BENEFICIARY ASSN,NA,2009,NA,N,NA,NA,NA,NA,NA
